KI Date,Site,Observer,Transect,Species Code,Species,Size (cm),Number,"Sexual Phase (TP, IP, juv)",Time,Depth (m),Slope,Note
25_07_2017,7,SD,3,,Balistapus undulatus,12,1,,1:21,10.3,2,
25_07_2017,7,SD,3,,Melichthys niger,23,1,,1:21,10.3,2,
28_07_2017,15,SD,1,,Pseudanthias olivaceus,3,5,,10:47,11.3,4,
28_07_2017,15,SD,1,,Lutjanus bohar,26,1,,10:47,11.3,4,
28_07_2017,15,SD,1,,Lutjanus bohar,17,1,,10:47,11.3,4,
28_07_2017,15,SD,1,,Lutjanus gibbus,22,1,,10:47,11.3,4,
28_07_2017,15,SD,1,,Lutjanus gibbus,21,1,,10:47,11.3,4,
28_07_2017,15,SD,1,,Thalassoma trilobatum,10,1,,10:47,11.3,4,
28_07_2017,15,SD,1,,Pterocaesio tile,18,240,,10:47,11.3,4,
28_07_2017,15,SD,1,,Cirripectes variolosus,5,1,,10:47,11.3,4,
28_07_2017,15,SD,1,,Cirripectes variolosus,6,2,,10:47,11.3,4,
28_07_2017,15,SD,1,,Cirripectes variolosus,7,1,,10:47,11.3,4,
28_07_2017,15,SD,1,,Chromis acares,4,25,,10:47,11.3,4,
28_07_2017,15,SD,1,,Chromis margaritifer,4,33,,10:47,11.3,4,
28_07_2017,15,SD,1,,Chromis margaritifer,2,2,,10:47,11.3,4,
28_07_2017,15,SD,1,,Chromis margaritifer,6,16,,10:47,11.3,4,
28_07_2017,15,SD,1,,Chromis vanderbilti,4,110,,10:47,11.3,4,
28_07_2017,15,SD,1,,Plectroglyphidodon dickii,4,1,,10:47,11.3,4,
28_07_2017,15,SD,1,,Plectroglyphidodon dickii,5,1,,10:47,11.3,4,
28_07_2017,15,SD,1,,Gomphosus varius,6,1,,10:47,11.3,4,
28_07_2017,15,SD,1,,Gomphosus varius,4,2,,10:47,11.3,4,
28_07_2017,15,SD,1,,Gomphosus varius,10,1,,10:47,11.3,4,
28_07_2017,15,SD,1,,Gomphosus varius,8,2,,10:47,11.3,4,
28_07_2017,15,SD,1,,Gomphosus varius,3,3,,10:47,11.3,4,
28_07_2017,15,SD,1,,Labroides dimidiatus,12,1,,10:47,11.3,4,
28_07_2017,15,SD,1,,Labroides dimidiatus,10,1,,10:47,11.3,4,
28_07_2017,15,SD,1,,Oxycheilinus unifasciatus,23,1,,10:47,11.3,4,
28_07_2017,15,SD,1,,Oxycheilinus unifasciatus,7,1,,10:47,11.3,4,
28_07_2017,15,SD,1,,Pseudocheilinus hexataenia,4,3,,10:47,11.3,4,
28_07_2017,15,SD,1,,Thalassoma amblycephalum,3,4,,10:47,11.3,4,
28_07_2017,15,SD,1,,Thalassoma lutescens,18,1,,10:47,11.3,4,
28_07_2017,15,SD,1,,Chlorurus sordidus,22,1,IP,10:47,11.3,4,
28_07_2017,15,SD,1,,Chlorurus sordidus,20,1,IP,10:47,11.3,4,
28_07_2017,15,SD,1,,Chlorurus sordidus,30,1,TP,10:47,11.3,4,
28_07_2017,15,SD,1,,Chlorurus sordidus,27,1,TP,10:47,11.3,4,
28_07_2017,15,SD,1,,Scarus frenatus,21,1,IP,10:47,11.3,4,
28_07_2017,15,SD,1,,Scarus frenatus,35,1,TP,10:47,11.3,4,
28_07_2017,15,SD,1,,Scarus frenatus,5,1,juv,10:47,11.3,4,
28_07_2017,15,SD,1,,Scarus rubroviolaceus,13,1,juv,10:47,11.3,4,
28_07_2017,15,SD,1,,Acanthurus leucochilus,24,1,IP,10:47,11.3,4,
28_07_2017,15,SD,1,,Acanthurus nigricans,19,1,,10:47,11.3,4,
28_07_2017,15,SD,1,,Acanthurus nigricans,12,1,,10:47,11.3,4,
28_07_2017,15,SD,1,,Acanthurus nigricans,18,1,,10:47,11.3,4,
28_07_2017,15,SD,1,,Ctenochaetus marginatus,12,1,,10:47,11.3,4,
28_07_2017,15,SD,1,,Ctenochaetus striatus,27,2,,10:47,11.3,4,
28_07_2017,15,SD,1,,Ctenochaetus striatus,17,1,,10:47,11.3,4,
28_07_2017,15,SD,1,,Ctenochaetus striatus,15,3,,10:47,11.3,4,
28_07_2017,15,SD,1,,Balistapus undulatus,10,1,,10:47,11.3,4,
28_07_2017,15,SD,2,,Cephalopholis argus,35,1,,11:03,11.8,4,
28_07_2017,15,SD,2,,Cephalopholis argus,21,1,,11:03,11.8,4,
28_07_2017,15,SD,2,,Cephalopholis argus,19,1,,11:03,11.8,4,
28_07_2017,15,SD,2,,Cephalopholis urodeta,12,1,,11:03,11.8,4,
28_07_2017,15,SD,2,,Paracirrhites forsteri,12,1,,11:03,11.8,4,
28_07_2017,15,SD,2,,Lutjanus bohar,12,3,,11:03,11.8,4,
28_07_2017,15,SD,2,,Lutjanus gibbus,21,1,,11:03,11.8,4,
28_07_2017,15,SD,2,,Cirripectes variolosus,7,1,,11:03,11.8,4,
28_07_2017,15,SD,2,,Cirripectes variolosus,6,1,,11:03,11.8,4,
28_07_2017,15,SD,2,,Centropyge loricula,10,2,,11:03,11.8,4,
28_07_2017,15,SD,2,,Chaetodon ornatissimus,15,1,,11:03,11.8,4,
28_07_2017,15,SD,2,,Chaetodon ephippium,15,2,,11:03,11.8,4,
28_07_2017,15,SD,2,,Chromis acares,3,7,,11:03,11.8,4,
28_07_2017,15,SD,2,,Chromis margaritifer,4,84,,11:03,11.8,4,
28_07_2017,15,SD,2,,Chromis margaritifer,6,13,,11:03,11.8,4,
28_07_2017,15,SD,2,,Chromis margaritifer,2,6,,11:03,11.8,4,
28_07_2017,15,SD,2,,Chromis vanderbilti,4,103,,11:03,11.8,4,
28_07_2017,15,SD,2,,Plectroglyphidodon dickii,5,2,,11:03,11.8,4,
28_07_2017,15,SD,2,,Stegastes aureus,10,1,,11:03,11.8,4,
28_07_2017,15,SD,2,,Stegastes fasciolatus,8,2,,11:03,11.8,4,
28_07_2017,15,SD,2,,Gomphosus varius,7,1,,11:03,11.8,4,
28_07_2017,15,SD,2,,Gomphosus varius,5,1,,11:03,11.8,4,
28_07_2017,15,SD,2,,Gomphosus varius,10,1,,11:03,11.8,4,
28_07_2017,15,SD,2,,Gomphosus varius,12,1,,11:03,11.8,4,
28_07_2017,15,SD,2,,Gomphosus varius,4,1,,11:03,11.8,4,
28_07_2017,15,SD,2,,Halichoeres hortulanus,18,1,,11:03,11.8,4,
28_07_2017,15,SD,2,,Hemigymnus fasciatus,11,1,,11:03,11.8,4,
28_07_2017,15,SD,2,,Hemigymnus fasciatus,9,1,,11:03,11.8,4,
28_07_2017,15,SD,2,,Labroides dimidiatus,5,1,,11:03,11.8,4,
28_07_2017,15,SD,2,,Labroides dimidiatus,7,1,,11:03,11.8,4,
28_07_2017,15,SD,2,,Pseudocheilinus hexataenia,6,2,,11:03,11.8,4,
28_07_2017,15,SD,2,,Pseudocheilinus octotaenia,10,1,,11:03,11.8,4,
28_07_2017,15,SD,2,,Thalassoma amblycephalum,4,8,,11:03,11.8,4,
28_07_2017,15,SD,2,,Thalassoma quinquevittatum,12,2,,11:03,11.8,4,
28_07_2017,15,SD,2,,Calotomus carolinus,26,1,TP,11:03,11.8,4,
28_07_2017,15,SD,2,,Chlorurus sordidus,30,2,TP,11:03,11.8,4,
28_07_2017,15,SD,2,,Chlorurus sordidus,32,1,TP,11:03,11.8,4,
28_07_2017,15,SD,2,,Chlorurus sordidus,20,2,IP,11:03,11.8,4,
28_07_2017,15,SD,2,,Chlorurus sordidus,12,1,IP,11:03,11.8,4,
28_07_2017,15,SD,2,,Chlorurus sordidus,19,1,IP,11:03,11.8,4,
28_07_2017,15,SD,2,,Scarus frenatus,10,1,juv,11:03,11.8,4,
28_07_2017,15,SD,2,,Scarus rubroviolaceus,10,1,IP,11:03,11.8,4,
28_07_2017,15,SD,2,,Scarus tricolor,24,1,IP,11:03,11.8,4,
28_07_2017,15,SD,2,,Acanthurus nigricans,14,1,,11:03,11.8,4,
28_07_2017,15,SD,2,,Acanthurus nigricans,12,1,,11:03,11.8,4,
28_07_2017,15,SD,2,,Acanthurus nigricans,19,1,,11:03,11.8,4,
28_07_2017,15,SD,2,,Ctenochaetus striatus,14,1,,11:03,11.8,4,
28_07_2017,15,SD,2,,Ctenochaetus striatus,12,2,,11:03,11.8,4,
28_07_2017,15,SD,2,,Melichthys niger,22,2,,11:03,11.8,4,
29_07_2017,15,SD,1,,Cephalopholis argus,21,1,,11:48,10,4,
29_07_2017,15,SD,1,,Cephalopholis argus,18,1,,11:48,10,4,
29_07_2017,15,SD,1,,Cephalopholis urodeta,12,1,,11:48,10,4,
29_07_2017,15,SD,1,,Paracirrhites arcatus,12,1,,11:48,10,4,
29_07_2017,15,SD,1,,Paracirrhites forsteri,10,1,,11:48,10,4,
29_07_2017,15,SD,1,,Lutjanus gibbus,26,1,,11:48,10,4,
29_07_2017,15,SD,1,,Lutjanus gibbus,17,1,,11:48,10,4,
29_07_2017,15,SD,1,,Monotaxis grandoculis,22,1,,11:48,10,4,
29_07_2017,15,SD,1,,Cirripectes variolosus,8,2,,11:48,10,4,
29_07_2017,15,SD,1,,Cirripectes variolosus,4,1,,11:48,10,4,
29_07_2017,15,SD,1,,Centropyge loricula,6,1,,11:48,10,4,
29_07_2017,15,SD,1,,Chromis margaritifer,4,36,,11:48,10,4,
29_07_2017,15,SD,1,,Chromis margaritifer,2,3,,11:48,10,4,
29_07_2017,15,SD,1,,Chromis vanderbilti,4,280,,11:48,10,4,
29_07_2017,15,SD,1,,Chromis vanderbilti,2,45,,11:48,10,4,
29_07_2017,15,SD,1,,Plectroglyphidodon dickii,4,3,,11:48,10,4,
29_07_2017,15,SD,1,,Plectroglyphidodon dickii,5,4,,11:48,10,4,
29_07_2017,15,SD,1,,Plectroglyphidodon dickii,1,1,,11:48,10,4,
29_07_2017,15,SD,1,,Plectroglyphidodon dickii,2,1,,11:48,10,4,
29_07_2017,15,SD,1,,Plectroglyphidodon dickii,6,2,,11:48,10,4,
29_07_2017,15,SD,1,,Stegastes fasciolatus,9,9,,11:48,10,4,
29_07_2017,15,SD,1,,Gomphosus varius,12,1,,11:48,10,4,
29_07_2017,15,SD,1,,Gomphosus varius,3,1,,11:48,10,4,
29_07_2017,15,SD,1,,Gomphosus varius,15,1,,11:48,10,4,
29_07_2017,15,SD,1,,Labroides dimidiatus,8,1,,11:48,10,4,
29_07_2017,15,SD,1,,Labroides rubrolabiatus,4,1,,11:48,10,4,
29_07_2017,15,SD,1,,Labroides rubrolabiatus,5,2,,11:48,10,4,
29_07_2017,15,SD,1,,Pseudocheilinus hexataenia,6,1,,11:48,10,4,
29_07_2017,15,SD,1,,Pseudocheilinus hexataenia,5,1,,11:48,10,4,
29_07_2017,15,SD,1,,Pseudocheilinus hexataenia,4,5,,11:48,10,4,
29_07_2017,15,SD,1,,Thalassoma amblycephalum,7,4,,11:48,10,4,
29_07_2017,15,SD,1,,Thalassoma amblycephalum,3,5,,11:48,10,4,
29_07_2017,15,SD,1,,Thalassoma amblycephalum,4,10,,11:48,10,4,
29_07_2017,15,SD,1,,Thalassoma quinquevittatum,10,4,,11:48,10,4,
29_07_2017,15,SD,1,,Thalassoma quinquevittatum,12,1,,11:48,10,4,
29_07_2017,15,SD,1,,Thalassoma quinquevittatum,6,1,,11:48,10,4,
29_07_2017,15,SD,1,,Chlorurus sordidus,27,1,TP,11:48,10,4,
29_07_2017,15,SD,1,,Chlorurus sordidus,20,2,IP,11:48,10,4,
29_07_2017,15,SD,1,,Scarus frenatus,26,1,IP,11:48,10,4,
29_07_2017,15,SD,1,,Scarus tricolor,27,1,TP,11:48,10,4,
29_07_2017,15,SD,1,,Acanthurus lineatus,23,1,,11:48,10,4,
29_07_2017,15,SD,1,,Acanthurus lineatus,18,1,,11:48,10,4,
29_07_2017,15,SD,1,,Acanthurus nigricans,13,3,,11:48,10,4,
29_07_2017,15,SD,1,,Acanthurus nigricans,16,4,,11:48,10,4,
29_07_2017,15,SD,1,,Ctenochaetus striatus,25,1,,11:48,10,4,
29_07_2017,15,SD,1,,Ctenochaetus striatus,15,1,,11:48,10,4,
29_07_2017,15,SD,1,,Melichthys niger,23,1,,11:48,10,4,
29_07_2017,15,SD,2,,Cephalopholis urodeta,15,2,,12:04,10,4,
29_07_2017,15,SD,2,,Pseudanthias olivaceus,4,11,,12:04,10,4,
29_07_2017,15,SD,2,,Pseudanthias olivaceus,3,9,,12:04,10,4,
29_07_2017,15,SD,2,,Paracirrhites arcatus,10,1,,12:04,10,4,
29_07_2017,15,SD,2,,Cirripectes variolosus,8,1,,12:04,10,4,
29_07_2017,15,SD,2,,Centropyge flavissima,6,1,,12:04,10,4,
29_07_2017,15,SD,2,,Chromis acares,3,75,,12:04,10,4,
29_07_2017,15,SD,2,,Chromis acares,2,5,,12:04,10,4,
29_07_2017,15,SD,2,,Chromis margaritifer,4,40,,12:04,10,4,
29_07_2017,15,SD,2,,Chromis margaritifer,2,1,,12:04,10,4,
29_07_2017,15,SD,2,,Chromis margaritifer,6,1,,12:04,10,4,
29_07_2017,15,SD,2,,Chromis vanderbilti,4,423,,12:04,10,4,
29_07_2017,15,SD,2,,Chromis vanderbilti,2,25,,12:04,10,4,
29_07_2017,15,SD,2,,Stegastes aureus,9,2,,12:04,10,4,
29_07_2017,15,SD,2,,Stegastes fasciolatus,9,4,,12:04,10,4,
29_07_2017,15,SD,2,,Gomphosus varius,18,1,,12:04,10,4,
29_07_2017,15,SD,2,,Gomphosus varius,6,2,,12:04,10,4,
29_07_2017,15,SD,2,,Gomphosus varius,3,2,,12:04,10,4,
29_07_2017,15,SD,2,,Gomphosus varius,4,1,,12:04,10,4,
29_07_2017,15,SD,2,,Gomphosus varius,15,1,,12:04,10,4,
29_07_2017,15,SD,2,,Gomphosus varius,12,1,,12:04,10,4,
29_07_2017,15,SD,2,,Gomphosus varius,10,1,,12:04,10,4,
29_07_2017,15,SD,2,,Hemigymnus fasciatus,23,1,,12:04,10,4,
29_07_2017,15,SD,2,,Labroides dimidiatus,6,1,,12:04,10,4,
29_07_2017,15,SD,2,,Labroides dimidiatus,12,1,,12:04,10,4,
29_07_2017,15,SD,2,,Oxycheilinus unifasciatus,21,1,,12:04,10,4,
29_07_2017,15,SD,2,,Pseudocheilinus hexataenia,4,5,,12:04,10,4,
29_07_2017,15,SD,2,,Pseudocheilinus hexataenia,6,1,,12:04,10,4,
29_07_2017,15,SD,2,,Thalassoma amblycephalum,4,30,,12:04,10,4,
29_07_2017,15,SD,2,,Thalassoma amblycephalum,5,6,,12:04,10,4,
29_07_2017,15,SD,2,,Thalassoma amblycephalum,6,3,,12:04,10,4,
29_07_2017,15,SD,2,,Thalassoma amblycephalum,2,6,,12:04,10,4,
29_07_2017,15,SD,2,,Thalassoma quinquevittatum,12,1,,12:04,10,4,
29_07_2017,15,SD,2,,Thalassoma quinquevittatum,10,3,,12:04,10,4,
29_07_2017,15,SD,2,,Thalassoma quinquevittatum,6,3,,12:04,10,4,
29_07_2017,15,SD,2,,Chlorurus sordidus,26,2,TP,12:04,10,4,
29_07_2017,15,SD,2,,Chlorurus sordidus,20,1,IP,12:04,10,4,
29_07_2017,15,SD,2,,Scarus tricolor,24,1,TP,12:04,10,4,
29_07_2017,15,SD,2,,Acanthurus leucochilus,21,1,,12:04,10,4,
29_07_2017,15,SD,2,,Acanthurus nigricans,10,1,,12:04,10,4,
29_07_2017,15,SD,2,,Acanthurus nigricans,15,2,,12:04,10,4,
29_07_2017,15,SD,2,,Ctenochaetus cyanocheilus,12,2,,12:04,10,4,
29_07_2017,15,SD,2,,Ctenochaetus cyanocheilus,13,1,,12:04,10,4,
29_07_2017,15,SD,2,,Ctenochaetus flavicauda,6,1,,12:04,10,4,
29_07_2017,15,SD,1,,Cephalopholis urodeta,12,1,,14:09,11,4,
29_07_2017,15,SD,1,,Caesio teres,17,45,,14:09,11,4,
29_07_2017,15,SD,1,,Cirripectes variolosus,8,2,,14:09,11,4,
29_07_2017,15,SD,1,,Cirripectes variolosus,4,1,,14:09,11,4,
29_07_2017,15,SD,1,,Chromis acares,3,20,,14:09,11,4,
29_07_2017,15,SD,1,,Chromis margaritifer,4,20,,14:09,11,4,
29_07_2017,15,SD,1,,Chromis margaritifer,2,2,,14:09,11,4,
29_07_2017,15,SD,1,,Chromis margaritifer,6,8,,14:09,11,4,
29_07_2017,15,SD,1,,Chromis vanderbilti,4,242,,14:09,11,4,
29_07_2017,15,SD,1,,Plectroglyphidodon dickii,6,2,,14:09,11,4,
29_07_2017,15,SD,1,,Stegastes fasciolatus,9,1,,14:09,11,4,
29_07_2017,15,SD,1,,Stegastes fasciolatus,7,1,,14:09,11,4,
29_07_2017,15,SD,1,,Gomphosus varius,10,3,,14:09,11,4,
29_07_2017,15,SD,1,,Gomphosus varius,6,2,,14:09,11,4,
29_07_2017,15,SD,1,,Hemigymnus fasciatus,10,1,,14:09,11,4,
29_07_2017,15,SD,1,,Labroides dimidiatus,7,1,,14:09,11,4,
29_07_2017,15,SD,1,,Labroides rubrolabiatus,6,1,,14:09,11,4,
29_07_2017,15,SD,1,,Thalassoma amblycephalum,4,19,,14:09,11,4,
29_07_2017,15,SD,1,,Thalassoma amblycephalum,7,8,,14:09,11,4,
29_07_2017,15,SD,1,,Thalassoma amblycephalum,3,44,,14:09,11,4,
29_07_2017,15,SD,1,,Thalassoma lutescens,17,1,,14:09,11,4,
29_07_2017,15,SD,1,,Thalassoma quinquevittatum,5,1,,14:09,11,4,
29_07_2017,15,SD,1,,Thalassoma quinquevittatum,6,1,,14:09,11,4,
29_07_2017,15,SD,1,,Calotomus carolinus,10,1,juv,14:09,11,4,
29_07_2017,15,SD,1,,Calotomus carolinus,14,1,juv,14:09,11,4,
29_07_2017,15,SD,1,,Chlorurus sordidus,22,1,IP,14:09,11,4,
29_07_2017,15,SD,1,,Chlorurus sordidus,20,1,IP,14:09,11,4,
29_07_2017,15,SD,1,,Chlorurus sordidus,33,1,TP,14:09,11,4,
29_07_2017,15,SD,1,,Chlorurus sordidus,17,2,IP,14:09,11,4,
29_07_2017,15,SD,1,,Scarus frenatus,39,1,TP,14:09,11,4,
29_07_2017,15,SD,1,,Scarus rubroviolaceus,37,1,IP,14:09,11,4,
29_07_2017,15,SD,1,,Scarus rubroviolaceus,12,1,IP,14:09,11,4,
29_07_2017,15,SD,1,,Scarus tricolor,24,1,TP,14:09,11,4,
29_07_2017,15,SD,1,,Acanthurus leucochilus,25,1,,14:09,11,4,
29_07_2017,15,SD,1,,Acanthurus nigricans,12,3,,14:09,11,4,
29_07_2017,15,SD,1,,Acanthurus nigricans,10,1,,14:09,11,4,
29_07_2017,15,SD,1,,Acanthurus nigricans,16,2,,14:09,11,4,
29_07_2017,15,SD,1,,Ctenochaetus cyanocheilus,12,1,,14:09,11,4,
29_07_2017,15,SD,1,,Ctenochaetus cyanocheilus,16,1,,14:09,11,4,
29_07_2017,15,SD,1,,Ctenochaetus cyanocheilus,10,1,,14:09,11,4,
29_07_2017,15,SD,1,,Ctenochaetus flavicauda,5,1,,14:09,11,4,
29_07_2017,15,SD,1,,Ctenochaetus marginatus,20,1,,14:09,11,4,
29_07_2017,15,SD,1,,Ctenochaetus striatus,27,1,,14:09,11,4,
29_07_2017,15,SD,1,,Ctenochaetus striatus,16,1,,14:09,11,4,
29_07_2017,15,SD,1,,Ctenochaetus striatus,14,3,,14:09,11,4,
29_07_2017,15,SD,2,,Cephalopholis argus,33,1,,14:25,10.2,4,
29_07_2017,15,SD,2,,Cephalopholis argus,21,1,,14:25,10.2,4,
29_07_2017,15,SD,2,,Cephalopholis argus,18,1,,14:25,10.2,4,
29_07_2017,15,SD,2,,Cephalopholis urodeta,14,1,,14:25,10.2,4,
29_07_2017,15,SD,2,,Pseudanthias olivaceus,2,1,,14:25,10.2,4,
29_07_2017,15,SD,2,,Pseudanthias olivaceus,4,8,,14:25,10.2,4,
29_07_2017,15,SD,2,,Paracirrhites arcatus,9,1,,14:25,10.2,4,
29_07_2017,15,SD,2,,Paracirrhites forsteri,12,2,,14:25,10.2,4,
29_07_2017,15,SD,2,,Cirripectes variolosus,7,2,,14:25,10.2,4,
29_07_2017,15,SD,2,,Chromis acares,3,10,,14:25,10.2,4,
29_07_2017,15,SD,2,,Chromis margaritifer,4,38,,14:25,10.2,4,
29_07_2017,15,SD,2,,Chromis margaritifer,2,4,,14:25,10.2,4,
29_07_2017,15,SD,2,,Chromis vanderbilti,4,283,,14:25,10.2,4,
29_07_2017,15,SD,2,,Chromis xanthura,10,1,,14:25,10.2,4,
29_07_2017,15,SD,2,,Plectroglyphidodon dickii,4,1,,14:25,10.2,4,
29_07_2017,15,SD,2,,Stegastes fasciolatus,9,3,,14:25,10.2,4,
29_07_2017,15,SD,2,,Gomphosus varius,2,1,,14:25,10.2,4,
29_07_2017,15,SD,2,,Gomphosus varius,6,1,,14:25,10.2,4,
29_07_2017,15,SD,2,,Gomphosus varius,3,1,,14:25,10.2,4,
29_07_2017,15,SD,2,,Gomphosus varius,12,1,,14:25,10.2,4,
29_07_2017,15,SD,2,,Gomphosus varius,10,1,,14:25,10.2,4,
29_07_2017,15,SD,2,,Gomphosus varius,14,1,,14:25,10.2,4,
29_07_2017,15,SD,2,,Hemigymnus fasciatus,1,1,,14:25,10.2,4,
29_07_2017,15,SD,2,,Labroides dimidiatus,5,2,,14:25,10.2,4,
29_07_2017,15,SD,2,,Pseudocheilinus hexataenia,6,3,,14:25,10.2,4,
29_07_2017,15,SD,2,,Thalassoma amblycephalum,4,9,,14:25,10.2,4,
29_07_2017,15,SD,2,,Thalassoma amblycephalum,2,4,,14:25,10.2,4,
29_07_2017,15,SD,2,,Thalassoma quinquevittatum,7,1,,14:25,10.2,4,
29_07_2017,15,SD,2,,Thalassoma quinquevittatum,10,3,,14:25,10.2,4,
29_07_2017,15,SD,2,,Thalassoma quinquevittatum,6,1,,14:25,10.2,4,
29_07_2017,15,SD,2,,Chlorurus sordidus,35,1,TP,14:25,10.2,4,
29_07_2017,15,SD,2,,Chlorurus sordidus,27,1,TP,14:25,10.2,4,
29_07_2017,15,SD,2,,Chlorurus sordidus,15,1,IP,14:25,10.2,4,
29_07_2017,15,SD,2,,Scarus frenatus,29,1,IP,14:25,10.2,4,
29_07_2017,15,SD,2,,Scarus rubroviolaceus,12,1,IP,14:25,10.2,4,
29_07_2017,15,SD,2,,Acanthurus leucochilus,23,1,,14:25,10.2,4,
29_07_2017,15,SD,2,,Acanthurus nigricans,10,1,,14:25,10.2,4,
29_07_2017,15,SD,2,,Acanthurus nigricans,16,1,,14:25,10.2,4,
29_07_2017,15,SD,2,,Ctenochaetus striatus,10,1,,14:25,10.2,4,
29_07_2017,15,SD,2,,Ctenochaetus striatus,12,1,,14:25,10.2,4,
29_07_2017,15,SD,2,,Parupeneus multifasciatus,10,1,,14:25,10.2,4,
29_07_2017,15,SD,3,,Cephalopholis argus,20,1,,14:43,10,4,
29_07_2017,15,SD,3,,Eviota albolineata,4,1,,14:43,10,4,
29_07_2017,15,SD,3,,Eviota albolineata,3,2,,14:43,10,4,
29_07_2017,15,SD,3,,Lutjanus gibbus,27,1,,14:43,10,4,
29_07_2017,15,SD,3,,Cirripectes variolosus,7,2,,14:43,10,4,
29_07_2017,15,SD,3,,Chromis acares,3,53,,14:43,10,4,
29_07_2017,15,SD,3,,Chromis margaritifer,4,52,,14:43,10,4,
29_07_2017,15,SD,3,,Chromis margaritifer,2,12,,14:43,10,4,
29_07_2017,15,SD,3,,Chromis vanderbilti,4,363,,14:43,10,4,
29_07_2017,15,SD,3,,Chromis xanthura,12,3,,14:43,10,4,
29_07_2017,15,SD,3,,Stegastes fasciolatus,9,3,,14:43,10,4,
29_07_2017,15,SD,3,,Gomphosus varius,3,4,,14:43,10,4,
29_07_2017,15,SD,3,,Gomphosus varius,5,2,,14:43,10,4,
29_07_2017,15,SD,3,,Gomphosus varius,4,2,,14:43,10,4,
29_07_2017,15,SD,3,,Gomphosus varius,11,1,,14:43,10,4,
29_07_2017,15,SD,3,,Labroides dimidiatus,8,1,,14:43,10,4,
29_07_2017,15,SD,3,,Oxycheilinus unifasciatus,12,1,,14:43,10,4,
29_07_2017,15,SD,3,,Pseudocheilinus hexataenia,4,3,,14:43,10,4,
29_07_2017,15,SD,3,,Thalassoma amblycephalum,2,2,,14:43,10,4,
29_07_2017,15,SD,3,,Thalassoma amblycephalum,3,20,,14:43,10,4,
29_07_2017,15,SD,3,,Thalassoma quinquevittatum,12,2,,14:43,10,4,
29_07_2017,15,SD,3,,Thalassoma quinquevittatum,5,1,,14:43,10,4,
29_07_2017,15,SD,3,,Thalassoma quinquevittatum,4,1,,14:43,10,4,
29_07_2017,15,SD,3,,Chlorurus sordidus,29,1,TP,14:43,10,4,
29_07_2017,15,SD,3,,Scarus frenatus,27,1,IP,14:43,10,4,
29_07_2017,15,SD,3,,Scarus frenatus,35,2,TP,14:43,10,4,
29_07_2017,15,SD,3,,Scarus frenatus,10,1,juv,14:43,10,4,
29_07_2017,15,SD,3,,Acanthurus nigricans,12,2,,14:43,10,4,
29_07_2017,15,SD,3,,Acanthurus nigricans,17,3,,14:43,10,4,
29_07_2017,15,SD,3,,Ctenochaetus marginatus,21,1,,14:43,10,4,
29_07_2017,15,SD,3,,Ctenochaetus striatus,17,1,,14:43,10,4,
29_07_2017,15,SD,3,,Ctenochaetus striatus,12,3,,14:43,10,4,
29_07_2017,15,SD,3,,Zebrasoma veliferum,27,1,,14:43,10,4,
29_07_2017,15,SD,3,,Melichthys niger,20,1,,14:43,10,4,
29_07_2017,15,SD,3,,Parupeneus multifasciatus,12,1,,14:43,10,4,
30_07_2017,16,SD,1,,Cephalopholis argus,34,1,,12:32,10.3,4,
30_07_2017,16,SD,1,,Cephalopholis argus,21,1,,12:32,10.3,4,
30_07_2017,16,SD,1,,Pseudanthias olivaceus,6,24,,12:32,10.3,4,
30_07_2017,16,SD,1,,Cirrhitichthys oxycephalus,4,1,,12:32,10.3,4,
30_07_2017,16,SD,1,,Scombroides lysan,24,12,,12:32,10.3,4,
30_07_2017,16,SD,1,,Lutjanus bohar,26,1,,12:32,10.3,4,
30_07_2017,16,SD,1,,Lutjanus bohar,14,2,,12:32,10.3,4,
30_07_2017,16,SD,1,,Lutjanus gibbus,18,2,,12:32,10.3,4,
30_07_2017,16,SD,1,,Pterocaesio tile,18,25,,12:32,10.3,4,
30_07_2017,16,SD,1,,Pterocaesio tile,16,75,,12:32,10.3,4,
30_07_2017,16,SD,1,,Cirripectes variolosus,8,6,,12:32,10.3,4,
30_07_2017,16,SD,1,,Cirripectes variolosus,6,3,,12:32,10.3,4,
30_07_2017,16,SD,1,,Centropyge flavissima,10,1,,12:32,10.3,4,
30_07_2017,16,SD,1,,Centropyge flavissima,8,1,,12:32,10.3,4,
30_07_2017,16,SD,1,,Chromis acares,4,10,,12:32,10.3,4,
30_07_2017,16,SD,1,,Chromis margaritifer,4,21,,12:32,10.3,4,
30_07_2017,16,SD,1,,Chromis margaritifer,2,2,,12:32,10.3,4,
30_07_2017,16,SD,1,,Chromis vanderbilti,4,375,,12:32,10.3,4,
30_07_2017,16,SD,1,,Plectroglyphidodon dickii,4,2,,12:32,10.3,4,
30_07_2017,16,SD,1,,Stegastes aureus,9,2,,12:32,10.3,4,
30_07_2017,16,SD,1,,Stegastes fasciolatus,9,1,,12:32,10.3,4,
30_07_2017,16,SD,1,,Bodianus axillaris,13,1,,12:32,10.3,4,
30_07_2017,16,SD,1,,Gomphosus varius,7,2,,12:32,10.3,4,
30_07_2017,16,SD,1,,Gomphosus varius,4,1,,12:32,10.3,4,
30_07_2017,16,SD,1,,Gomphosus varius,1,1,,12:32,10.3,4,
30_07_2017,16,SD,1,,Gomphosus varius,5,1,,12:32,10.3,4,
